,Subject,readable_actions,action,average of:
418,2,WALKING,fBodyAccMag_Std,-0.577105212
419,2,WALKING,fBodyBodyAccJerkMag_Mean,-0.169064353
420,2,WALKING,fBodyBodyAccJerkMag_Std,-0.164091969
421,2,WALKING_UPSTAIRS,Body_Acc_Mean_X,0.24716479
422,2,WALKING_UPSTAIRS,Body_Acc_Mean_Y,-0.021412113
423,2,WALKING_UPSTAIRS,Body_Acc_Mean_Z,-0.1525139
424,2,WALKING_UPSTAIRS,Body_Acc_Std_X,-0.304376406
425,2,WALKING_UPSTAIRS,Body_Acc_Std_Y,0.10802728
426,2,WALKING_UPSTAIRS,Body_Acc_Std_Z,-0.112121021
427,2,WALKING_UPSTAIRS,Gravity_Acc_Mean_X,0.790717419
428,2,WALKING_UPSTAIRS,Gravity_Acc_Mean_Y,-0.41621489
429,2,WALKING_UPSTAIRS,Gravity_Acc_Mean_Z,-0.195888239
430,2,WALKING_UPSTAIRS,Gravity_Acc_Std_X,-0.93440774
431,2,WALKING_UPSTAIRS,Gravity_Acc_Std_Y,-0.923767454
432,2,WALKING_UPSTAIRS,Gravity_Acc_Std_Z,-0.878004057
433,2,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_X,0.074450784
434,2,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Y,-0.009709855
435,2,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Z,0.019481439
436,2,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_X,-0.276121886
437,2,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Y,-0.185648954
438,2,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Z,-0.573746353
439,2,WALKING_UPSTAIRS,BodyGyro_Mean_X,-0.057691263
440,2,WALKING_UPSTAIRS,BodyGyro_Mean_Y,-0.03208831
441,2,WALKING_UPSTAIRS,BodyGyro_Mean_Z,0.068837402
442,2,WALKING_UPSTAIRS,BodyGyro_Std_X,-0.439253059
443,2,WALKING_UPSTAIRS,BodyGyro_Std_Y,-0.466298337
444,2,WALKING_UPSTAIRS,BodyGyro_Std_Z,-0.163995792
445,2,WALKING_UPSTAIRS,BodyGyroJerk_Mean_X,-0.0828858
446,2,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Y,-0.042405371
447,2,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Z,-0.044515748
448,2,WALKING_UPSTAIRS,BodyGyroJerk_Std_X,-0.464854363
449,2,WALKING_UPSTAIRS,BodyGyroJerk_Std_Y,-0.645491338
450,2,WALKING_UPSTAIRS,BodyGyroJerk_Std_Z,-0.467595961
451,2,WALKING_UPSTAIRS,BodyAccMag_Mean,-0.10732268
452,2,WALKING_UPSTAIRS,NameBodyAccMag_Std,-0.205977045
453,2,WALKING_UPSTAIRS,GravityAccMag_Mean,-0.10732268
454,2,WALKING_UPSTAIRS,GravityAccMag_Std,-0.205977045
455,2,WALKING_UPSTAIRS,BodyAccJerkMag_Mean,-0.321268911
456,2,WALKING_UPSTAIRS,BodyAccJerkMag_Std,-0.217389395
457,2,WALKING_UPSTAIRS,BodyGyroMag_Mean,-0.219713473
458,2,WALKING_UPSTAIRS,BodyGyroMag_Std,-0.377532168
459,2,WALKING_UPSTAIRS,fBodyAcc_Mean_X,-0.266720933
460,2,WALKING_UPSTAIRS,fBodyAcc_Mean_Y,0.009924459
461,2,WALKING_UPSTAIRS,fBodyAcc_Mean_Z,-0.281001986
462,2,WALKING_UPSTAIRS,fBodyAcc_Std_X,-0.320582414
463,2,WALKING_UPSTAIRS,fBodyAcc_Std_Y,0.084880279
464,2,WALKING_UPSTAIRS,fBodyAcc_Std_Z,-0.094544976
465,2,WALKING_UPSTAIRS,fBodyAccJerk_Mean_X,-0.25863944
466,2,WALKING_UPSTAIRS,fBodyAccJerk_Mean_Y,-0.187842132
467,2,WALKING_UPSTAIRS,fBodyAccJerk_Mean_Z,-0.522728063
468,2,WALKING_UPSTAIRS,fBodyAccJerk_Std_X,-0.365415441
469,2,WALKING_UPSTAIRS,fBodyAccJerk_Std_Y,-0.243554147
470,2,WALKING_UPSTAIRS,fBodyAccJerk_Std_Z,-0.625090981
471,2,WALKING_UPSTAIRS,fBodyGyro_Mean_X,-0.331643577
472,2,WALKING_UPSTAIRS,fBodyGyro_Mean_Y,-0.488086124
473,2,WALKING_UPSTAIRS,fBodyGyro_Mean_Z,-0.248601122
474,2,WALKING_UPSTAIRS,fBodyGyro_Std_X,-0.476358846
475,2,WALKING_UPSTAIRS,fBodyGyro_Std_Y,-0.459758489
476,2,WALKING_UPSTAIRS,fBodyGyro_Std_Z,-0.218072471
477,2,WALKING_UPSTAIRS,fBodyAccMag_Mean,-0.145318539
478,2,WALKING_UPSTAIRS,fBodyAccMag_Std,-0.366728244
479,2,WALKING_UPSTAIRS,fBodyBodyAccJerkMag_Mean,-0.189511137
480,2,WALKING_UPSTAIRS,fBodyBodyAccJerkMag_Std,-0.260423839
481,2,WALKING_DOWNSTAIRS,Body_Acc_Mean_X,0.277615348
482,2,WALKING_DOWNSTAIRS,Body_Acc_Mean_Y,-0.022661416
483,2,WALKING_DOWNSTAIRS,Body_Acc_Mean_Z,-0.116812942
484,2,WALKING_DOWNSTAIRS,Body_Acc_Std_X,0.046366681
485,2,WALKING_DOWNSTAIRS,Body_Acc_Std_Y,0.262881789
486,2,WALKING_DOWNSTAIRS,Body_Acc_Std_Z,-0.102837908
487,2,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_X,0.861831346
488,2,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_Y,-0.325780101
489,2,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_Z,-0.043889016
490,2,WALKING_DOWNSTAIRS,Gravity_Acc_Std_X,-0.94036176
491,2,WALKING_DOWNSTAIRS,Gravity_Acc_Std_Y,-0.940068526
492,2,WALKING_DOWNSTAIRS,Gravity_Acc_Std_Z,-0.931438313
493,2,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_X,0.110040616
494,2,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_Y,-0.003279591
495,2,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_Z,-0.020935168
496,2,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_X,0.147249143
497,2,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_Y,0.126828015
498,2,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_Z,-0.340122023
499,2,WALKING_DOWNSTAIRS,BodyGyro_Mean_X,-0.115947353
500,2,WALKING_DOWNSTAIRS,BodyGyro_Mean_Y,-0.004823292
501,2,WALKING_DOWNSTAIRS,BodyGyro_Mean_Z,0.097173809
502,2,WALKING_DOWNSTAIRS,BodyGyro_Std_X,-0.32078923
503,2,WALKING_DOWNSTAIRS,BodyGyro_Std_Y,-0.415739145
504,2,WALKING_DOWNSTAIRS,BodyGyro_Std_Z,-0.279418388
505,2,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_X,-0.05810385
506,2,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Y,-0.042147026
507,2,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Z,-0.071022982
508,2,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_X,-0.243940593
509,2,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Y,-0.469396701
510,2,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Z,-0.218266319
511,2,WALKING_DOWNSTAIRS,BodyAccMag_Mean,0.08995112
512,2,WALKING_DOWNSTAIRS,NameBodyAccMag_Std,0.215586335
513,2,WALKING_DOWNSTAIRS,GravityAccMag_Mean,0.08995112
514,2,WALKING_DOWNSTAIRS,GravityAccMag_Std,0.215586335
515,2,WALKING_DOWNSTAIRS,BodyAccJerkMag_Mean,0.005655163
516,2,WALKING_DOWNSTAIRS,BodyAccJerkMag_Std,0.229617185
517,2,WALKING_DOWNSTAIRS,BodyGyroMag_Mean,-0.162188587
518,2,WALKING_DOWNSTAIRS,BodyGyroMag_Std,-0.274844111
519,2,WALKING_DOWNSTAIRS,fBodyAcc_Mean_X,0.11284116
520,2,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Y,0.278345042
521,2,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Z,-0.131290772
522,2,WALKING_DOWNSTAIRS,fBodyAcc_Std_X,0.01610462
523,2,WALKING_DOWNSTAIRS,fBodyAcc_Std_Y,0.171973973
524,2,WALKING_DOWNSTAIRS,fBodyAcc_Std_Z,-0.162032894
525,2,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_X,0.138120681
526,2,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Y,0.096209161
527,2,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Z,-0.271498721
528,2,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_X,0.049959062
529,2,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Y,0.080833349
530,2,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Z,-0.408227423
531,2,WALKING_DOWNSTAIRS,fBodyGyro_Mean_X,-0.14577597
532,2,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Y,-0.361913824
533,2,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Z,-0.087494474
534,2,WALKING_DOWNSTAIRS,fBodyGyro_Std_X,-0.379436674
535,2,WALKING_DOWNSTAIRS,fBodyGyro_Std_Y,-0.458732747
536,2,WALKING_DOWNSTAIRS,fBodyGyro_Std_Z,-0.422987665
537,2,WALKING_DOWNSTAIRS,fBodyAccMag_Mean,0.293424827
538,2,WALKING_DOWNSTAIRS,fBodyAccMag_Std,-0.021478788
539,2,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Mean,0.22224741
540,2,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Std,0.227480733
541,2,SITTING,Body_Acc_Mean_X,0.277087352
542,2,SITTING,Body_Acc_Mean_Y,-0.015687994
543,2,SITTING,Body_Acc_Mean_Z,-0.109218272
544,2,SITTING,Body_Acc_Std_X,-0.98682228
545,2,SITTING,Body_Acc_Std_Y,-0.950704499
546,2,SITTING,Body_Acc_Std_Z,-0.959828172
547,2,SITTING,Gravity_Acc_Mean_X,0.940477273
548,2,SITTING,Gravity_Acc_Mean_Y,-0.105630024
549,2,SITTING,Gravity_Acc_Mean_Z,0.198726769
550,2,SITTING,Gravity_Acc_Std_X,-0.979988761
551,2,SITTING,Gravity_Acc_Std_Y,-0.956750273
552,2,SITTING,Gravity_Acc_Std_Z,-0.954415873
553,2,SITTING,Body_Acc_Jerk_Mean_X,0.072256439
554,2,SITTING,Body_Acc_Jerk_Mean_Y,0.011695451
555,2,SITTING,Body_Acc_Jerk_Mean_Z,0.007605469
556,2,SITTING,Body_Acc_Jerk_Std_X,-0.988055854
557,2,SITTING,Body_Acc_Jerk_Std_Y,-0.977983955
558,2,SITTING,Body_Acc_Jerk_Std_Z,-0.987518212
559,2,SITTING,BodyGyro_Mean_X,-0.045470662
560,2,SITTING,BodyGyro_Mean_Y,-0.05992868
561,2,SITTING,BodyGyro_Mean_Z,0.041227746
562,2,SITTING,BodyGyro_Std_X,-0.985742028
563,2,SITTING,BodyGyro_Std_Y,-0.978919527
564,2,SITTING,BodyGyro_Std_Z,-0.959803709
565,2,SITTING,BodyGyroJerk_Mean_X,-0.093632841
566,2,SITTING,BodyGyroJerk_Mean_Y,-0.041560203
567,2,SITTING,BodyGyroJerk_Mean_Z,-0.043585097
568,2,SITTING,BodyGyroJerk_Std_X,-0.989709023
569,2,SITTING,BodyGyroJerk_Std_Y,-0.990889615
570,2,SITTING,BodyGyroJerk_Std_Z,-0.985542326
571,2,SITTING,BodyAccMag_Mean,-0.967893624
572,2,SITTING,NameBodyAccMag_Std,-0.953081444
573,2,SITTING,GravityAccMag_Mean,-0.967893624
574,2,SITTING,GravityAccMag_Std,-0.953081444
575,2,SITTING,BodyAccJerkMag_Mean,-0.986774713
576,2,SITTING,BodyAccJerkMag_Std,-0.984475868
577,2,SITTING,BodyGyroMag_Mean,-0.946035087
578,2,SITTING,BodyGyroMag_Std,-0.961313624
579,2,SITTING,fBodyAcc_Mean_X,-0.985803841
580,2,SITTING,fBodyAcc_Mean_Y,-0.957343498
581,2,SITTING,fBodyAcc_Mean_Z,-0.970162173
582,2,SITTING,fBodyAcc_Std_X,-0.98736209
583,2,SITTING,fBodyAcc_Std_Y,-0.950073754
584,2,SITTING,fBodyAcc_Std_Z,-0.956862864
585,2,SITTING,fBodyAccJerk_Mean_X,-0.987848794
586,2,SITTING,fBodyAccJerk_Mean_Y,-0.977139703
587,2,SITTING,fBodyAccJerk_Mean_Z,-0.98512905
588,2,SITTING,fBodyAccJerk_Std_X,-0.989459107
589,2,SITTING,fBodyAccJerk_Std_Y,-0.980804228
590,2,SITTING,fBodyAccJerk_Std_Z,-0.988570804
591,2,SITTING,fBodyGyro_Mean_X,-0.98262139
592,2,SITTING,fBodyGyro_Mean_Y,-0.982100924
593,2,SITTING,fBodyGyro_Mean_Z,-0.959814822
594,2,SITTING,fBodyGyro_Std_X,-0.986808502
595,2,SITTING,fBodyGyro_Std_Y,-0.977356189
596,2,SITTING,fBodyGyro_Std_Z,-0.96352266
597,2,SITTING,fBodyAccMag_Mean,-0.961273748
598,2,SITTING,fBodyAccMag_Std,-0.955575602
599,2,SITTING,fBodyBodyAccJerkMag_Mean,-0.983874699
600,2,SITTING,fBodyBodyAccJerkMag_Std,-0.984124186
601,2,STANDING,Body_Acc_Mean_X,0.277911472
602,2,STANDING,Body_Acc_Mean_Y,-0.018420827
603,2,STANDING,Body_Acc_Mean_Z,-0.105908536
604,2,STANDING,Body_Acc_Std_X,-0.987271889
605,2,STANDING,Body_Acc_Std_Y,-0.957304989
606,2,STANDING,Body_Acc_Std_Z,-0.949741851
607,2,STANDING,Gravity_Acc_Mean_X,0.896928567
608,2,STANDING,Gravity_Acc_Mean_Y,-0.370062697
609,2,STANDING,Gravity_Acc_Mean_Z,0.129747161
610,2,STANDING,Gravity_Acc_Std_X,-0.986685819
611,2,STANDING,Gravity_Acc_Std_Y,-0.97419442
612,2,STANDING,Gravity_Acc_Std_Z,-0.945927079
613,2,STANDING,Body_Acc_Jerk_Mean_X,0.07475886
614,2,STANDING,Body_Acc_Jerk_Mean_Y,0.010329177
615,2,STANDING,Body_Acc_Jerk_Mean_Z,-0.008371588
616,2,STANDING,Body_Acc_Jerk_Std_X,-0.981085716
617,2,STANDING,Body_Acc_Jerk_Std_Y,-0.97105944
618,2,STANDING,Body_Acc_Jerk_Std_Z,-0.982841446
619,2,STANDING,BodyGyro_Mean_X,-0.023862388
620,2,STANDING,BodyGyro_Mean_Y,-0.082039658
621,2,STANDING,BodyGyro_Mean_Z,0.08783517
622,2,STANDING,BodyGyro_Std_X,-0.97299863
623,2,STANDING,BodyGyro_Std_Y,-0.971441996
624,2,STANDING,BodyGyro_Std_Z,-0.964856702
625,2,STANDING,BodyGyroJerk_Mean_X,-0.105562158
626,2,STANDING,BodyGyroJerk_Mean_Y,-0.042241954
627,2,STANDING,BodyGyroJerk_Mean_Z,-0.054653948
628,2,STANDING,BodyGyroJerk_Std_X,-0.979324001
629,2,STANDING,BodyGyroJerk_Std_Y,-0.983447259
630,2,STANDING,BodyGyroJerk_Std_Z,-0.973610118
631,2,STANDING,BodyAccMag_Mean,-0.965875181
632,2,STANDING,NameBodyAccMag_Std,-0.957874965
633,2,STANDING,GravityAccMag_Mean,-0.965875181
634,2,STANDING,GravityAccMag_Std,-0.957874965
635,2,STANDING,BodyAccJerkMag_Mean,-0.980489077
636,2,STANDING,BodyAccJerkMag_Std,-0.97667528
637,2,STANDING,BodyGyroMag_Mean,-0.963466342
638,2,STANDING,BodyGyroMag_Std,-0.95394338
639,2,STANDING,fBodyAcc_Mean_X,-0.98394674
640,2,STANDING,fBodyAcc_Mean_Y,-0.959871697
641,2,STANDING,fBodyAcc_Mean_Z,-0.962471196
642,2,STANDING,fBodyAcc_Std_X,-0.98905647
643,2,STANDING,fBodyAcc_Std_Y,-0.957908842
644,2,STANDING,fBodyAcc_Std_Z,-0.946433584
645,2,STANDING,fBodyAccJerk_Mean_X,-0.980973242
646,2,STANDING,fBodyAccJerk_Mean_Y,-0.970851338
647,2,STANDING,fBodyAccJerk_Mean_Z,-0.979775152
648,2,STANDING,fBodyAccJerk_Std_X,-0.983007924
649,2,STANDING,fBodyAccJerk_Std_Y,-0.973520241
650,2,STANDING,fBodyAccJerk_Std_Z,-0.984599905
651,2,STANDING,fBodyGyro_Mean_X,-0.967037112
652,2,STANDING,fBodyGyro_Mean_Y,-0.972576153
653,2,STANDING,fBodyGyro_Mean_Z,-0.960627696
654,2,STANDING,fBodyGyro_Std_X,-0.974988125
655,2,STANDING,fBodyGyro_Std_Y,-0.97103605
656,2,STANDING,fBodyGyro_Std_Z,-0.969754296
657,2,STANDING,fBodyAccMag_Mean,-0.964052166
658,2,STANDING,fBodyAccMag_Std,-0.960519381
659,2,STANDING,fBodyBodyAccJerkMag_Mean,-0.977065296
660,2,STANDING,fBodyBodyAccJerkMag_Std,-0.97516046
661,2,LAYING,Body_Acc_Mean_X,0.281373404
662,2,LAYING,Body_Acc_Mean_Y,-0.01815874
663,2,LAYING,Body_Acc_Mean_Z,-0.10724561
664,2,LAYING,Body_Acc_Std_X,-0.974059465
665,2,LAYING,Body_Acc_Std_Y,-0.980277399
666,2,LAYING,Body_Acc_Std_Z,-0.984233297
667,2,LAYING,Gravity_Acc_Mean_X,-0.509754238
668,2,LAYING,Gravity_Acc_Mean_Y,0.752536639
669,2,LAYING,Gravity_Acc_Mean_Z,0.64683488
670,2,LAYING,Gravity_Acc_Std_X,-0.959014441
671,2,LAYING,Gravity_Acc_Std_Y,-0.988211865
672,2,LAYING,Gravity_Acc_Std_Z,-0.984230418
673,2,LAYING,Body_Acc_Jerk_Mean_X,0.082597251
674,2,LAYING,Body_Acc_Jerk_Mean_Y,0.012254788
675,2,LAYING,Body_Acc_Jerk_Mean_Z,-0.001802649
676,2,LAYING,Body_Acc_Jerk_Std_X,-0.985872169
677,2,LAYING,Body_Acc_Jerk_Std_Y,-0.983172541
678,2,LAYING,Body_Acc_Jerk_Std_Z,-0.988442014
679,2,LAYING,BodyGyro_Mean_X,-0.018476607
680,2,LAYING,BodyGyro_Mean_Y,-0.111800825
681,2,LAYING,BodyGyro_Mean_Z,0.144882846
682,2,LAYING,BodyGyro_Std_X,-0.988275233
683,2,LAYING,BodyGyro_Std_Y,-0.982291609
684,2,LAYING,BodyGyro_Std_Z,-0.96030656
685,2,LAYING,BodyGyroJerk_Mean_X,-0.101974134
686,2,LAYING,BodyGyroJerk_Mean_Y,-0.035859018
687,2,LAYING,BodyGyroJerk_Mean_Z,-0.070178302
688,2,LAYING,BodyGyroJerk_Std_X,-0.993235849
689,2,LAYING,BodyGyroJerk_Std_Y,-0.989567538
690,2,LAYING,BodyGyroJerk_Std_Z,-0.988035821
691,2,LAYING,BodyAccMag_Mean,-0.977435485
692,2,LAYING,NameBodyAccMag_Std,-0.972873913
693,2,LAYING,GravityAccMag_Mean,-0.977435485
694,2,LAYING,GravityAccMag_Std,-0.972873913
695,2,LAYING,BodyAccJerkMag_Mean,-0.987741696
696,2,LAYING,BodyAccJerkMag_Std,-0.985518076
697,2,LAYING,BodyGyroMag_Mean,-0.95001157
698,2,LAYING,BodyGyroMag_Std,-0.961164054
699,2,LAYING,fBodyAcc_Mean_X,-0.97672506
700,2,LAYING,fBodyAcc_Mean_Y,-0.979800878
701,2,LAYING,fBodyAcc_Mean_Z,-0.984380982
702,2,LAYING,fBodyAcc_Std_X,-0.973246482
703,2,LAYING,fBodyAcc_Std_Y,-0.981025106
704,2,LAYING,fBodyAcc_Std_Z,-0.984792185
705,2,LAYING,fBodyAccJerk_Mean_X,-0.985813631
706,2,LAYING,fBodyAccJerk_Mean_Y,-0.98276825
707,2,LAYING,fBodyAccJerk_Mean_Z,-0.986197135
708,2,LAYING,fBodyAccJerk_Std_X,-0.987250256
709,2,LAYING,fBodyAccJerk_Std_Y,-0.984987393
710,2,LAYING,fBodyAccJerk_Std_Z,-0.989345369
711,2,LAYING,fBodyGyro_Mean_X,-0.986431143
712,2,LAYING,fBodyGyro_Mean_Y,-0.983321635
713,2,LAYING,fBodyGyro_Mean_Z,-0.962671888
714,2,LAYING,fBodyGyro_Std_X,-0.988860686
715,2,LAYING,fBodyGyro_Std_Y,-0.981910616
716,2,LAYING,fBodyGyro_Std_Z,-0.963174222
717,2,LAYING,fBodyAccMag_Mean,-0.975110196
718,2,LAYING,fBodyAccMag_Std,-0.975121388
719,2,LAYING,fBodyBodyAccJerkMag_Mean,-0.985374115
720,2,LAYING,fBodyBodyAccJerkMag_Std,-0.984568489
721,3,WALKING,Body_Acc_Mean_X,0.275567462
722,3,WALKING,Body_Acc_Mean_Y,-0.017176784
723,3,WALKING,Body_Acc_Mean_Z,-0.11267486
724,3,WALKING,Body_Acc_Std_X,-0.360356726
725,3,WALKING,Body_Acc_Std_Y,-0.069914065
726,3,WALKING,Body_Acc_Std_Z,-0.387411994
727,3,WALKING,Gravity_Acc_Mean_X,0.936506743
728,3,WALKING,Gravity_Acc_Mean_Y,-0.261986358
729,3,WALKING,Gravity_Acc_Mean_Z,-0.138107866
730,3,WALKING,Gravity_Acc_Std_X,-0.977771591
731,3,WALKING,Gravity_Acc_Std_Y,-0.962355639
732,3,WALKING,Gravity_Acc_Std_Z,-0.952091795
733,3,WALKING,Body_Acc_Jerk_Mean_X,0.081474588
734,3,WALKING,Body_Acc_Jerk_Mean_Y,0.010059149
735,3,WALKING,Body_Acc_Jerk_Mean_Z,-0.005622646
736,3,WALKING,Body_Acc_Jerk_Std_X,-0.268679644
737,3,WALKING,Body_Acc_Jerk_Std_Y,-0.044961959
738,3,WALKING,Body_Acc_Jerk_Std_Z,-0.529486116
739,3,WALKING,BodyGyro_Mean_X,-0.025640519
740,3,WALKING,BodyGyro_Mean_Y,-0.077915094
741,3,WALKING,BodyGyro_Mean_Z,0.081348594
742,3,WALKING,BodyGyro_Std_X,-0.57186956
743,3,WALKING,BodyGyro_Std_Y,-0.56379326
744,3,WALKING,BodyGyro_Std_Z,-0.476696412
745,3,WALKING,BodyGyroJerk_Mean_X,-0.095239817
746,3,WALKING,BodyGyroJerk_Mean_Y,-0.038787465
747,3,WALKING,BodyGyroJerk_Mean_Z,-0.05036161
748,3,WALKING,BodyGyroJerk_Std_X,-0.385922986
749,3,WALKING,BodyGyroJerk_Std_Y,-0.639087984
750,3,WALKING,BodyGyroJerk_Std_Z,-0.53666408
751,3,WALKING,BodyAccMag_Mean,-0.254690333
752,3,WALKING,NameBodyAccMag_Std,-0.328428937
753,3,WALKING,GravityAccMag_Mean,-0.254690333
754,3,WALKING,GravityAccMag_Std,-0.328428937
755,3,WALKING,BodyAccJerkMag_Mean,-0.280009317
756,3,WALKING,BodyAccJerkMag_Std,-0.139916355
757,3,WALKING,BodyGyroMag_Mean,-0.466411754
758,3,WALKING,BodyGyroMag_Std,-0.561510683
759,3,WALKING,fBodyAcc_Mean_X,-0.316614012
760,3,WALKING,fBodyAcc_Mean_Y,-0.081302435
761,3,WALKING,fBodyAcc_Mean_Z,-0.412374074
762,3,WALKING,fBodyAcc_Std_X,-0.379276781
763,3,WALKING,fBodyAcc_Std_Y,-0.124030832
764,3,WALKING,fBodyAcc_Std_Z,-0.422998474
765,3,WALKING,fBodyAccJerk_Mean_X,-0.304694443
766,3,WALKING,fBodyAccJerk_Mean_Y,-0.14050859
767,3,WALKING,fBodyAccJerk_Mean_Z,-0.514137255
768,3,WALKING,fBodyAccJerk_Std_X,-0.296596633
769,3,WALKING,fBodyAccJerk_Std_Y,-0.005614988
770,3,WALKING,fBodyAccJerk_Std_Z,-0.543529108
771,3,WALKING,fBodyGyro_Mean_X,-0.437845764
772,3,WALKING,fBodyGyro_Mean_Y,-0.561526265
773,3,WALKING,fBodyGyro_Mean_Z,-0.418126217
774,3,WALKING,fBodyGyro_Std_X,-0.61512137
775,3,WALKING,fBodyGyro_Std_Y,-0.568888673
776,3,WALKING,fBodyGyro_Std_Z,-0.545896388
777,3,WALKING,fBodyAccMag_Mean,-0.290031535
778,3,WALKING,fBodyAccMag_Std,-0.456373081
779,3,WALKING,fBodyBodyAccJerkMag_Mean,-0.186764517
780,3,WALKING,fBodyBodyAccJerkMag_Std,-0.08985199
781,3,WALKING_UPSTAIRS,Body_Acc_Mean_X,0.260819873
782,3,WALKING_UPSTAIRS,Body_Acc_Mean_Y,-0.032410941
783,3,WALKING_UPSTAIRS,Body_Acc_Mean_Z,-0.110064863
784,3,WALKING_UPSTAIRS,Body_Acc_Std_X,-0.313123438
785,3,WALKING_UPSTAIRS,Body_Acc_Std_Y,0.011628081
786,3,WALKING_UPSTAIRS,Body_Acc_Std_Z,-0.369754604
787,3,WALKING_UPSTAIRS,Gravity_Acc_Mean_X,0.883533436
788,3,WALKING_UPSTAIRS,Gravity_Acc_Mean_Y,-0.382851154
789,3,WALKING_UPSTAIRS,Gravity_Acc_Mean_Z,-0.162943955
790,3,WALKING_UPSTAIRS,Gravity_Acc_Std_X,-0.944040819
791,3,WALKING_UPSTAIRS,Gravity_Acc_Std_Y,-0.909825954
792,3,WALKING_UPSTAIRS,Gravity_Acc_Std_Z,-0.909469675
793,3,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_X,0.042688099
794,3,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Y,0.039724927
795,3,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Z,0.020820554
796,3,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_X,-0.458364617
797,3,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Y,-0.251680365
798,3,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Z,-0.708551712
799,3,WALKING_UPSTAIRS,BodyGyro_Mean_X,0.072198031
800,3,WALKING_UPSTAIRS,BodyGyro_Mean_Y,-0.139275406
801,3,WALKING_UPSTAIRS,BodyGyro_Mean_Z,0.02156037
802,3,WALKING_UPSTAIRS,BodyGyro_Std_X,-0.456039263
803,3,WALKING_UPSTAIRS,BodyGyro_Std_Y,-0.582742846
804,3,WALKING_UPSTAIRS,BodyGyro_Std_Z,-0.492327305
805,3,WALKING_UPSTAIRS,BodyGyroJerk_Mean_X,-0.115510569
806,3,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Y,-0.040037251
807,3,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Z,-0.049818087
808,3,WALKING_UPSTAIRS,BodyGyroJerk_Std_X,-0.507270758
809,3,WALKING_UPSTAIRS,BodyGyroJerk_Std_Y,-0.775774143
810,3,WALKING_UPSTAIRS,BodyGyroJerk_Std_Z,-0.573433948
811,3,WALKING_UPSTAIRS,BodyAccMag_Mean,-0.184014895
812,3,WALKING_UPSTAIRS,NameBodyAccMag_Std,-0.333597433
813,3,WALKING_UPSTAIRS,GravityAccMag_Mean,-0.184014895
814,3,WALKING_UPSTAIRS,GravityAccMag_Std,-0.333597433
815,3,WALKING_UPSTAIRS,BodyAccJerkMag_Mean,-0.436901159
816,3,WALKING_UPSTAIRS,BodyAccJerkMag_Std,-0.439020592
817,3,WALKING_UPSTAIRS,BodyGyroMag_Mean,-0.347321812
818,3,WALKING_UPSTAIRS,BodyGyroMag_Std,-0.408886653
819,3,WALKING_UPSTAIRS,fBodyAcc_Mean_X,-0.392004211
820,3,WALKING_UPSTAIRS,fBodyAcc_Mean_Y,-0.078809416
821,3,WALKING_UPSTAIRS,fBodyAcc_Mean_Z,-0.504494528
822,3,WALKING_UPSTAIRS,fBodyAcc_Std_X,-0.285333024
